Date,"Close Price"
"2017-05-14 06:41:00",1769.37
"2017-05-14 06:42:00",1769.51
"2017-05-14 06:43:00",1770.26
"2017-05-14 06:44:00",1769.68
"2017-05-14 06:45:00",1769.44
"2017-05-14 06:46:00",1769.66
"2017-05-14 06:47:00",1771.34
"2017-05-14 06:48:00",1771.75
"2017-05-14 06:49:00",1772.36
"2017-05-14 06:50:00",1772.12
"2017-05-14 06:51:00",1771.25
"2017-05-14 06:52:00",1771.58
"2017-05-14 06:53:00",1772.68
"2017-05-14 06:54:00",1773
"2017-05-14 06:55:00",1773.3
"2017-05-14 06:56:00",1773.43
"2017-05-14 06:57:00",1773.14
"2017-05-14 06:58:00",1774.49
"2017-05-14 06:59:00",1775.1
"2017-05-14 07:00:00",1776.39
"2017-05-14 07:01:00",1776.5
"2017-05-14 07:02:00",1775.87
"2017-05-14 07:03:00",1776.27
"2017-05-14 07:04:00",1776.46
"2017-05-14 07:05:00",1778.48
"2017-05-14 07:06:00",1779.27
"2017-05-14 07:07:00",1779.36
"2017-05-14 07:08:00",1779.61
"2017-05-14 07:09:00",1780.79
"2017-05-14 07:10:00",1780.69
"2017-05-14 07:11:00",1780.75
"2017-05-14 07:12:00",1780.85
"2017-05-14 07:13:00",1780.92
"2017-05-14 07:14:00",1780.85
"2017-05-14 07:15:00",1780.91
"2017-05-14 07:16:00",1781.09
"2017-05-14 07:17:00",1781.13
"2017-05-14 07:18:00",1780.89
"2017-05-14 07:19:00",1781.1
"2017-05-14 07:20:00",1781.01
"2017-05-14 07:21:00",1781.77
"2017-05-14 07:22:00",1781.99
"2017-05-14 07:23:00",1782.07
"2017-05-14 07:24:00",1782.19
"2017-05-14 07:25:00",1782.93
"2017-05-14 07:26:00",1783.01
"2017-05-14 07:27:00",1783.52
"2017-05-14 07:28:00",1783.52
"2017-05-14 07:29:00",1784.07
"2017-05-14 07:30:00",1784.31
"2017-05-14 07:31:00",1784.39
"2017-05-14 07:32:00",1783.91
"2017-05-14 07:33:00",1783.82
"2017-05-14 07:34:00",1783.68
"2017-05-14 07:35:00",1783.13
"2017-05-14 07:36:00",1783.78
"2017-05-14 07:37:00",1783.74
"2017-05-14 07:38:00",1784.14
"2017-05-14 07:39:00",1784.15
"2017-05-14 07:40:00",1784.27
"2017-05-14 07:41:00",1784.47
"2017-05-14 07:42:00",1784.72
"2017-05-14 07:43:00",1784.92
"2017-05-14 07:44:00",1785.87
"2017-05-14 07:45:00",1786.35
"2017-05-14 07:46:00",1786.5
"2017-05-14 07:47:00",1787.47
"2017-05-14 07:48:00",1787.93
"2017-05-14 07:49:00",1788.78
"2017-05-14 07:50:00",1789.36
"2017-05-14 07:51:00",1789.65
"2017-05-14 07:52:00",1789.9
"2017-05-14 07:53:00",1789.6
"2017-05-14 07:54:00",1789.99
"2017-05-14 07:55:00",1790.3
"2017-05-14 07:56:00",1790.45
"2017-05-14 07:57:00",1791.16
"2017-05-14 07:58:00",1791.36
"2017-05-14 07:59:00",1791.28
"2017-05-14 08:00:00",1791.22
"2017-05-14 08:01:00",1791.38
"2017-05-14 08:02:00",1791.16
"2017-05-14 08:03:00",1791.4
"2017-05-14 08:04:00",1791.34
"2017-05-14 08:05:00",1790.98
"2017-05-14 08:06:00",1789.62
"2017-05-14 08:07:00",1788.78
"2017-05-14 08:08:00",1788.04
"2017-05-14 08:09:00",1787.91
"2017-05-14 08:10:00",1787.86
"2017-05-14 08:11:00",1787.64
"2017-05-14 08:12:00",1786.39
"2017-05-14 08:13:00",1786.02
"2017-05-14 08:14:00",1783.38
"2017-05-14 08:15:00",1782.82
"2017-05-14 08:16:00",1782.85
"2017-05-14 08:17:00",1785.35
"2017-05-14 08:18:00",1786.12
"2017-05-14 08:19:00",1787.31
"2017-05-14 08:20:00",1785.55
"2017-05-14 08:21:00",1785.07
"2017-05-14 08:22:00",1784.4
"2017-05-14 08:23:00",1785.8
"2017-05-14 08:24:00",1785.84
"2017-05-14 08:25:00",1786.03
"2017-05-14 08:26:00",1785.87
"2017-05-14 08:27:00",1785.93
"2017-05-14 08:28:00",1786.2
"2017-05-14 08:29:00",1785.38
"2017-05-14 08:30:00",1785.53
"2017-05-14 08:31:00",1785.57
"2017-05-14 08:32:00",1783.96
"2017-05-14 08:33:00",1783.99
"2017-05-14 08:34:00",1783.7
"2017-05-14 08:35:00",1783.03
"2017-05-14 08:36:00",1783.76
"2017-05-14 08:37:00",1783.33
"2017-05-14 08:38:00",1783.12
"2017-05-14 08:39:00",1783.55
"2017-05-14 08:40:00",1782.18
"2017-05-14 08:41:00",1781.84
"2017-05-14 08:42:00",1781.65
"2017-05-14 08:43:00",1781.21
"2017-05-14 08:44:00",1780.98
"2017-05-14 08:45:00",1780.64
"2017-05-14 08:46:00",1780.6
"2017-05-14 08:47:00",1780.92
"2017-05-14 08:48:00",1780.98
"2017-05-14 08:49:00",1781.41
"2017-05-14 08:50:00",1781.24
"2017-05-14 08:51:00",1781.01
"2017-05-14 08:52:00",1780.81
"2017-05-14 08:53:00",1780.82
"2017-05-14 08:54:00",1780.8
"2017-05-14 08:55:00",1781.17
"2017-05-14 08:56:00",1781.52
"2017-05-14 08:57:00",1782.18
"2017-05-14 08:58:00",1781.99
"2017-05-14 08:59:00",1782.25
"2017-05-14 09:00:00",1782.29
"2017-05-14 09:01:00",1782.58
"2017-05-14 09:02:00",1782.46
"2017-05-14 09:03:00",1782.79
"2017-05-14 09:04:00",1783.41
"2017-05-14 09:05:00",1783.49
"2017-05-14 09:06:00",1783.43
"2017-05-14 09:07:00",1783.26
"2017-05-14 09:08:00",1783.27
"2017-05-14 09:09:00",1783.95
"2017-05-14 09:10:00",1784.2
"2017-05-14 09:11:00",1784.3
"2017-05-14 09:12:00",1784.13
"2017-05-14 09:13:00",1783.46
"2017-05-14 09:14:00",1783.76
"2017-05-14 09:15:00",1783.61
"2017-05-14 09:16:00",1783.25
"2017-05-14 09:17:00",1783.24
"2017-05-14 09:18:00",1783.23
"2017-05-14 09:19:00",1783.14
"2017-05-14 09:20:00",1783.17
"2017-05-14 09:21:00",1783.78
"2017-05-14 09:22:00",1783.85
"2017-05-14 09:23:00",1783.69
"2017-05-14 09:24:00",1784
"2017-05-14 09:25:00",1783.09
"2017-05-14 09:26:00",1782.78
"2017-05-14 09:27:00",1782.64
"2017-05-14 09:28:00",1782.78
"2017-05-14 09:29:00",1782.79
"2017-05-14 09:30:00",1782.46
"2017-05-14 09:31:00",1783.46
"2017-05-14 09:32:00",1783.98
"2017-05-14 09:33:00",1784.18
"2017-05-14 09:34:00",1784.17
"2017-05-14 09:35:00",1784.25
"2017-05-14 09:36:00",1784.16
"2017-05-14 09:37:00",1783.86
"2017-05-14 09:38:00",1785.01
"2017-05-14 09:39:00",1785.14
"2017-05-14 09:40:00",1785.46
"2017-05-14 09:41:00",1785.48
"2017-05-14 09:42:00",1786.32
"2017-05-14 09:43:00",1786.64
"2017-05-14 09:44:00",1787.51
"2017-05-14 09:45:00",1788.41
"2017-05-14 09:46:00",1788.69
"2017-05-14 09:47:00",1789.24
"2017-05-14 09:48:00",1789.01
"2017-05-14 09:49:00",1789
"2017-05-14 09:50:00",1789.91
"2017-05-14 09:51:00",1790.32
"2017-05-14 09:52:00",1790.43
"2017-05-14 09:53:00",1790.94
"2017-05-14 09:54:00",1790.69
"2017-05-14 09:55:00",1790.8
"2017-05-14 09:56:00",1790.7
"2017-05-14 09:57:00",1791.5
"2017-05-14 09:58:00",1791.34
"2017-05-14 09:59:00",1791.66
"2017-05-14 10:00:00",1791.98
"2017-05-14 10:01:00",1793.16
"2017-05-14 10:02:00",1793.04
"2017-05-14 10:03:00",1793.73
"2017-05-14 10:04:00",1793.54
"2017-05-14 10:05:00",1793.34
"2017-05-14 10:06:00",1792.02
"2017-05-14 10:07:00",1791.74
"2017-05-14 10:08:00",1792.08
"2017-05-14 10:09:00",1791.91
"2017-05-14 10:10:00",1792.15
"2017-05-14 10:11:00",1793.01
"2017-05-14 10:12:00",1792.98
"2017-05-14 10:13:00",1792.92
"2017-05-14 10:14:00",1792.87
"2017-05-14 10:15:00",1792.94
"2017-05-14 10:16:00",1792.59
"2017-05-14 10:17:00",1792.52
"2017-05-14 10:18:00",1792.83
"2017-05-14 10:19:00",1792.88
"2017-05-14 10:20:00",1792.85
"2017-05-14 10:21:00",1792.92
"2017-05-14 10:22:00",1792.22
"2017-05-14 10:23:00",1792.07
"2017-05-14 10:24:00",1792.08
"2017-05-14 10:25:00",1792.1
"2017-05-14 10:26:00",1792.03
"2017-05-14 10:27:00",1792.03
"2017-05-14 10:28:00",1792.1
"2017-05-14 10:29:00",1792.24
"2017-05-14 10:30:00",1792.11
"2017-05-14 10:31:00",1792.05
"2017-05-14 10:32:00",1790.26
"2017-05-14 10:33:00",1790.12
"2017-05-14 10:34:00",1790.17
"2017-05-14 10:35:00",1789.57
"2017-05-14 10:36:00",1788.4
"2017-05-14 10:37:00",1786.1
"2017-05-14 10:38:00",1785.97
"2017-05-14 10:39:00",1784.55
"2017-05-14 10:40:00",1784.69
"2017-05-14 10:41:00",1784.7
"2017-05-14 10:42:00",1785.12
"2017-05-14 10:43:00",1785.41
"2017-05-14 10:44:00",1784.68
"2017-05-14 10:45:00",1784.25
"2017-05-14 10:46:00",1783.53
"2017-05-14 10:47:00",1782.34
"2017-05-14 10:48:00",1778.99
"2017-05-14 10:49:00",1776.99
"2017-05-14 10:50:00",1776.77
"2017-05-14 10:51:00",1775.58
"2017-05-14 10:52:00",1775.69
"2017-05-14 10:53:00",1775.74
"2017-05-14 10:54:00",1775.96
"2017-05-14 10:55:00",1776.01
"2017-05-14 10:56:00",1775.79
"2017-05-14 10:57:00",1775.26
"2017-05-14 10:58:00",1774.42
"2017-05-14 10:59:00",1773.69
"2017-05-14 11:00:00",1773.54
"2017-05-14 11:01:00",1772.3
"2017-05-14 11:02:00",1772.05
"2017-05-14 11:03:00",1769.39
"2017-05-14 11:04:00",1767.01
"2017-05-14 11:05:00",1762.74
"2017-05-14 11:06:00",1761.29
"2017-05-14 11:07:00",1760.22
"2017-05-14 11:08:00",1761.62
"2017-05-14 11:09:00",1762.85
"2017-05-14 11:10:00",1767.29
"2017-05-14 11:11:00",1768.8
"2017-05-14 11:12:00",1769.89
"2017-05-14 11:13:00",1770.65
"2017-05-14 11:14:00",1770.78
"2017-05-14 11:15:00",1771.02
"2017-05-14 11:16:00",1771.96
"2017-05-14 11:17:00",1775.75
"2017-05-14 11:18:00",1776.48
"2017-05-14 11:19:00",1777.13
"2017-05-14 11:20:00",1776.59
"2017-05-14 11:21:00",1775.37
"2017-05-14 11:22:00",1799.65
"2017-05-14 11:23:00",1774.61
"2017-05-14 11:24:00",1772.75
"2017-05-14 11:25:00",1769.9
"2017-05-14 11:26:00",1771.55
"2017-05-14 11:27:00",1773.27
"2017-05-14 11:28:00",1774.47
"2017-05-14 11:29:00",1776.79
"2017-05-14 11:30:00",1776.77
"2017-05-14 11:31:00",1777.56
"2017-05-14 11:32:00",1777.33
"2017-05-14 11:33:00",1777.42
"2017-05-14 11:34:00",1777.04
"2017-05-14 11:35:00",1776.22
"2017-05-14 11:36:00",1774.41
"2017-05-14 11:37:00",1772.12
"2017-05-14 11:38:00",1768.26
"2017-05-14 11:39:00",1768.75
"2017-05-14 11:40:00",1768.83
"2017-05-14 11:41:00",1769.09
"2017-05-14 11:42:00",1766.64
"2017-05-14 11:43:00",1766.49
"2017-05-14 11:44:00",1768.72
"2017-05-14 11:45:00",1770.31
"2017-05-14 11:46:00",1772.16
"2017-05-14 11:47:00",1775
"2017-05-14 11:48:00",1774.94
"2017-05-14 11:49:00",1774.75
"2017-05-14 11:50:00",1774.46
"2017-05-14 11:51:00",1773.72
"2017-05-14 11:52:00",1772.76
"2017-05-14 11:53:00",1772.82
"2017-05-14 11:54:00",1768.65
"2017-05-14 11:55:00",1768.98
"2017-05-14 11:56:00",1769.44
"2017-05-14 11:57:00",1771.24
"2017-05-14 11:58:00",1771.03
"2017-05-14 11:59:00",1768.81
"2017-05-14 12:00:00",1767.39
"2017-05-14 12:01:00",1769.28
"2017-05-14 12:02:00",1767.39
"2017-05-14 12:03:00",1765.7
"2017-05-14 12:04:00",1765.41
"2017-05-14 12:05:00",1763.17
"2017-05-14 12:06:00",1763.45
"2017-05-14 12:07:00",1762.83
"2017-05-14 12:08:00",1760.04
"2017-05-14 12:09:00",1760.16
"2017-05-14 12:10:00",1760.99
"2017-05-14 12:11:00",1761.03
"2017-05-14 12:12:00",1761.51
"2017-05-14 12:13:00",1761.96
"2017-05-14 12:14:00",1762.35
"2017-05-14 12:15:00",1762.79
